node_id,osm_node_id,osm_highway,lat,lng
13953,261139839,traffic_signals,-87.8407004,42.0182969
13964,261122302,traffic_signals,-87.6572585,41.6629996
13981,261172198,traffic_signals,-87.5867184,41.7915519
14018,261143238,traffic_signals,-87.6791314,41.8831129
14084,261155968,traffic_signals,-87.8083705,41.8795709
14099,261172963,traffic_signals,-87.8149776,41.8940565
14101,261172965,traffic_signals,-87.8147682,41.8883421
14109,261172887,traffic_signals,-87.8139203,41.8648112
14154,261173483,traffic_signals,-87.8696299,41.8141417
14216,261121124,traffic_signals,-87.6359486,41.7441635
14247,261174116,traffic_signals,-87.7141137,41.7497038
14256,418472941,traffic_signals,-87.7161797,41.8067857
14280,261174313,traffic_signals,-87.738483,41.6583224
14299,7188468862,traffic_signals,-87.6261817,41.8130695
14301,468419562,traffic_signals,-87.6229414,41.8131093
14302,468419566,traffic_signals,-87.6213261,41.8131261
14303,456160132,traffic_signals,-87.6213215,41.8129474
14306,261118287,traffic_signals,-87.6169542,41.8130108
14307,261118307,traffic_signals,-87.6166948,41.8130151
14308,261174337,traffic_signals,-87.6164207,41.8130185
14314,261174342,traffic_signals,-87.6066382,41.8131775
14315,261162602,traffic_signals,-87.6044459,41.8132091
14559,261140381,traffic_signals,-87.8029185,41.8306477
14605,261175536,traffic_signals,-87.8552536,42.0177274
14613,414162237,traffic_signals,-87.6034978,41.8243425
14633,544357624,traffic_signals,-87.7988465,41.728028
14685,261176039,traffic_signals,-87.6854217,41.8448367
14692,349814761,traffic_signals,-87.6269572,41.8455912
14751,261176750,traffic_signals,-87.6003284,41.7513316
14757,261176771,traffic_signals,-87.6004504,41.7804715
14762,261176804,traffic_signals,-87.6051249,41.6928205
14775,261176872,traffic_signals,-87.9033819,41.9121008
14840,261170509,traffic_signals,-87.6172269,41.6467236
14848,261177596,traffic_signals,-87.8518129,41.7178897
14849,261177599,traffic_signals,-87.8758267,41.7173271
14878,261177711,traffic_signals,-87.6210288,41.6907881
14883,261177715,traffic_signals,-87.5401188,41.6918589
14885,261137005,traffic_signals,-87.6238442,41.7253914
14898,261177743,traffic_signals,-87.6045538,41.7257102
14907,261177782,traffic_signals,-87.6458263,41.8901058
14932,261177844,traffic_signals,-87.874093,41.6664649
15080,261179195,traffic_signals,-87.878466,41.8866714
15082,261179198,traffic_signals,-87.8783141,41.8817024
15103,261148231,traffic_signals,-87.7944609,41.8868902
15105,261179344,traffic_signals,-87.7950176,41.9163155
15110,739078874,traffic_signals,-87.7952448,41.9235983
15114,261179352,traffic_signals,-87.7954723,41.9308938
15118,310336169,traffic_signals,-87.795699,41.938162
15273,1343383435,traffic_signals,-87.8068691,41.9899784
15278,250278809,traffic_signals,-87.6701397,41.9907967
15279,261142285,traffic_signals,-87.89593,41.9071772
15280,345111113,traffic_signals,-87.895926,41.9070764
15450,305902117,traffic_signals,-87.7343981,41.9754711
15469,261180937,traffic_signals,-87.6665561,41.7212295
15470,2876584091,traffic_signals,-87.6665546,41.7210886
15492,261181137,traffic_signals,-87.9190009,41.931251
15615,4384635718,traffic_signals,-87.649549,41.9491279
15647,307940832,traffic_signals,-87.6883088,41.9485582
15743,261254948,traffic_signals,-87.7494122,41.6907503
15781,549739398,traffic_signals,-87.8263639,41.8163402
15860,6784450229,traffic_signals,-87.8774511,41.8974161
15875,261183436,traffic_signals,-87.8253481,41.8059075
15888,261183504,traffic_signals,-87.8887709,41.8046439
15899,261183687,traffic_signals,-87.8392341,41.8880384
15939,544357606,traffic_signals,-87.7997862,41.7517357
15940,261161166,traffic_signals,-87.7999225,41.7517319
16090,261174764,traffic_signals,-87.6642849,41.7794601
16092,261184696,traffic_signals,-87.8680313,41.7759695
16116,5210724492,traffic_signals,-87.8542955,41.6558262
16117,261184746,traffic_signals,-87.8540758,41.6558292
16118,261184753,traffic_signals,-87.8229963,41.8456365
16137,716924182,traffic_signals,-87.6438167,41.7396987
16138,261184823,traffic_signals,-87.6437286,41.7396998
16216,265642209,traffic_signals,-87.6482517,41.9098701
16222,734238174,traffic_signals,-87.6531825,41.9097819
16259,2565208705,traffic_signals,-87.6224096,41.8579071
16307,261185929,traffic_signals,-87.852928,41.9406874
16447,262171558,traffic_signals,-87.6521436,41.9417637
16457,2513318518,traffic_signals,-87.544451,41.737432
16498,538000888,traffic_signals,-87.6254754,41.7855543
16503,261140197,traffic_signals,-87.8011347,41.7827758
16544,261188156,traffic_signals,-87.7494117,41.8586405
16564,261188255,traffic_signals,-87.7929122,41.8359528
16569,7175680500,traffic_signals,-87.8225112,41.8354914
16570,7175680502,traffic_signals,-87.8226387,41.8354893
16596,261136984,traffic_signals,-87.6248284,41.7618738
16602,261188458,traffic_signals,-87.6152041,41.7620416
16609,261188466,traffic_signals,-87.6054822,41.7622112
16611,351093965,traffic_signals,-87.603596,41.7622441
16612,351094324,traffic_signals,-87.6027739,41.7622584
16675,261188954,traffic_signals,-87.5365077,41.7229352
16710,261189259,traffic_signals,-87.8442952,41.8907646
16713,261189262,traffic_signals,-87.8443983,41.8934629
16849,261189838,traffic_signals,-87.6048721,41.7384669
16860,619030980,traffic_signals,-87.6151976,41.8918751
16861,619030981,traffic_signals,-87.6151761,41.8910868
16878,261144743,traffic_signals,-87.7189791,41.6547879
16933,253960325,traffic_signals,-87.6295837,41.7945712
16941,261173980,traffic_signals,-87.628063,41.7436087
16958,5346192743,traffic_signals,-87.9327412,41.6848768
16988,261191195,traffic_signals,-87.8646485,41.9150651
16995,261170581,traffic_signals,-87.6877892,41.9303315
17067,6530542066,traffic_signals,-87.7421503,41.7711347
17096,261191895,traffic_signals,-87.6685188,41.6913124
17230,261153354,traffic_signals,-87.8840365,41.9147058
17262,388011499,traffic_signals,-87.904083,41.928857
17329,261188295,traffic_signals,-87.8518118,41.8348562
17507,440907587,traffic_signals,-87.7464757,41.9288185
17532,1888714459,traffic_signals,-87.6675239,41.9070026
17554,261191224,traffic_signals,-87.8710505,41.9511535
17561,7701038499,traffic_signals,-87.7461836,41.7054808
17566,261193778,traffic_signals,-87.7849986,41.8982076
17572,261179336,traffic_signals,-87.7947653,41.8980658
17576,305302768,traffic_signals,-87.7435263,41.8220083
17581,349864754,traffic_signals,-87.6296331,41.8236694
17821,9159603376,traffic_signals,-87.7445984,41.9534548
17883,261195371,traffic_signals,-87.8145556,41.8766981
17888,261153227,traffic_signals,-87.774517,41.8764255
17889,261195512,traffic_signals,-87.7743794,41.872775
17932,261195706,traffic_signals,-87.6378706,41.7944433
17933,261195707,traffic_signals,-87.6378563,41.7940672
17937,261195711,traffic_signals,-87.6377667,41.7907958
17940,261195714,traffic_signals,-87.6376774,41.7871498
17945,1329086682,traffic_signals,-87.8631357,41.8722946
17946,261191175,traffic_signals,-87.8632667,41.8722948
18042,261132926,traffic_signals,-87.7829687,41.8306066
18058,261160820,traffic_signals,-87.7671857,41.7926406
18142,261196432,traffic_signals,-87.8379555,41.7328351
18143,4335620065,traffic_signals,-87.8379464,41.7327336
18163,276587446,traffic_signals,-87.6612174,41.8400788
18275,261197248,traffic_signals,-87.6363206,41.9165412
18276,262072125,traffic_signals,-87.6361217,41.9184711
18295,261197465,traffic_signals,-87.7550865,41.7968446
18312,5970469779,traffic_signals,-87.7576903,41.8802976
18394,261197711,traffic_signals,-87.6698303,41.8085549
18398,261197715,traffic_signals,-87.6696412,41.8012811
18404,261114915,traffic_signals,-87.671746,41.8813979
18405,261197749,traffic_signals,-87.6717103,41.8800903
18412,9252307305,traffic_signals,-87.6715663,41.8741142
18415,537965917,traffic_signals,-87.6704951,41.8347758
18420,261170319,traffic_signals,-87.6703933,41.830441
18424,709546864,traffic_signals,-87.670214,41.8232954
18425,261193969,traffic_signals,-87.6702093,41.8231617
18448,261147760,traffic_signals,-87.7911063,41.9090717
18456,261197928,traffic_signals,-87.7926817,41.9778442
18493,261198121,traffic_signals,-87.6062447,41.7949709
18528,29840750,traffic_signals,-87.8847291,42.0060061
18557,261198380,traffic_signals,-87.7064384,41.8919101
18568,261198509,traffic_signals,-87.8179668,41.7711815
18685,261199143,traffic_signals,-87.8091523,41.9244536
18750,418515199,traffic_signals,-87.7310804,41.8077898
18751,5970470842,traffic_signals,-87.7330098,41.8806007
18811,257957644,traffic_signals,-87.6371439,41.8955545
18814,262904584,traffic_signals,-87.6327754,41.8956116
18815,2291929246,traffic_signals,-87.6326053,41.8956143
18816,262072489,traffic_signals,-87.6297621,41.8956647
18817,1434374544,traffic_signals,-87.6281788,41.8956921
18975,261119013,traffic_signals,-87.8192772,41.806038
18982,261169341,traffic_signals,-87.8791471,41.8048625
18986,261200240,traffic_signals,-87.8846418,41.8047418
18990,250755813,traffic_signals,-87.6286474,41.9031728
18992,262072402,traffic_signals,-87.6314196,41.9031342
19065,261200539,traffic_signals,-87.5400985,41.7027546
19099,261199668,traffic_signals,-87.7158987,41.8808576
19101,305517319,traffic_signals,-87.7188584,41.9902655
19108,262183798,traffic_signals,-87.6203403,41.8957951
19168,549720182,traffic_signals,-87.8094286,41.8212944
19230,261153233,traffic_signals,-87.7818635,41.8763116
19304,261142271,traffic_signals,-87.8643929,41.9077747
19305,345109624,traffic_signals,-87.8643926,41.9079028
19309,5355836438,traffic_signals,-87.7105803,41.8673102
19331,261171956,traffic_signals,-87.8295557,42.0112746
19461,261135433,traffic_signals,-87.7793233,41.7033009
19464,261140338,traffic_signals,-87.8047857,41.8813981
19506,261202613,traffic_signals,-87.6063907,41.801707
19509,261120528,traffic_signals,-87.6377494,41.8381516
19511,261202657,traffic_signals,-87.6384941,41.8510958
19544,537982403,traffic_signals,-87.6256101,41.7910203
19546,537982413,traffic_signals,-87.6223776,41.7910724
19547,537982418,traffic_signals,-87.620749,41.7910986
19590,4070142362,traffic_signals,-87.600684,41.6928702
19596,261093627,traffic_signals,-87.7070807,41.9206739
19600,261202964,traffic_signals,-87.7071093,41.9214624
19629,4081947204,traffic_signals,-87.7120037,41.9210083
19632,261200701,traffic_signals,-87.7168632,41.9209482
19637,4081947219,traffic_signals,-87.7266614,41.9208272
19643,4081947264,traffic_signals,-87.7364518,41.9207063
19648,294177965,traffic_signals,-87.7462074,41.920587
19745,261203582,traffic_signals,-87.8261503,42.0090977
19746,104493221,traffic_signals,-87.8261323,42.0112905
19819,261203954,traffic_signals,-87.8340661,41.8808473
19848,345112552,traffic_signals,-87.918251,41.9067509
19849,345112544,traffic_signals,-87.9182599,41.9069142
19899,261204319,traffic_signals,-87.6782559,41.6572121
19900,261204320,traffic_signals,-87.6800891,41.6571834
20018,5970470851,traffic_signals,-87.7281105,41.8807422
20019,261143261,traffic_signals,-87.7281442,41.8820102
20033,261204814,traffic_signals,-87.7288944,41.9071504
20129,261205135,traffic_signals,-87.8304391,41.6673284
20140,728733771,traffic_signals,-87.7438887,41.8403221
20189,6448648382,traffic_signals,-87.7552415,42.0117959
20220,288990084,traffic_signals,-87.7284785,41.9849225
20263,269710860,traffic_signals,-87.5866269,41.7876419
20303,261207245,traffic_signals,-87.8463594,41.8496073
20323,261137040,traffic_signals,-87.6228939,41.6853273
20324,261207318,traffic_signals,-87.6208037,41.685347
20325,261207319,traffic_signals,-87.6180463,41.685373
20386,261207544,traffic_signals,-87.5352678,41.7128245
20482,261207934,traffic_signals,-87.9089633,42.0161207
20514,261195287,traffic_signals,-87.9039759,41.9257171
20555,261208223,traffic_signals,-87.8837856,41.9033447
20580,261184626,traffic_signals,-87.7763791,41.7777683
20610,264429103,traffic_signals,-87.6261687,41.9095301
20611,104504033,traffic_signals,-87.7562367,41.9924025
20681,1309296849,traffic_signals,-87.646848,41.8647839
20708,261209703,traffic_signals,-87.765621,41.9126617
20719,261209750,traffic_signals,-87.7753362,41.912902
20728,739079116,traffic_signals,-87.7851074,41.9127844
20740,3855699722,traffic_signals,-87.8058852,41.9125344
20823,261169570,traffic_signals,-87.5780876,41.7759488
20825,526194637,traffic_signals,-87.7118845,41.9100446
20826,261143312,traffic_signals,-87.7601799,41.8823089
20832,305903402,traffic_signals,-87.7627569,41.975158
20834,261147712,traffic_signals,-87.7605566,41.9094473
20846,261154468,traffic_signals,-87.7010258,41.8743454
20847,261141997,traffic_signals,-87.696127,41.8749018
20856,261135141,traffic_signals,-87.840684,41.9294014
20938,256180894,traffic_signals,-87.677115,41.8084938
20962,1283483533,traffic_signals,-87.6272773,41.8640458
21075,261211004,traffic_signals,-87.659588,41.8597229
21076,261211005,traffic_signals,-87.6611456,41.8578829
21079,261197745,traffic_signals,-87.6708698,41.850409
21080,261210990,traffic_signals,-87.6733278,41.8494841
21082,1309327014,traffic_signals,-87.6565555,41.8632636
21173,261211448,traffic_signals,-87.8885874,41.800386
21180,261160750,traffic_signals,-87.8881429,41.7900684
21184,261118476,traffic_signals,-87.8878678,41.7836819
21196,261164936,traffic_signals,-87.6312852,41.8979758
21326,250278917,traffic_signals,-87.6601903,41.9872723
21395,261212162,traffic_signals,-87.7397918,41.8987948
21403,353783778,traffic_signals,-87.7397609,41.909709
21455,261212443,traffic_signals,-87.802366,41.8814463
21456,261155963,traffic_signals,-87.802304,41.8796577
21508,157729865,traffic_signals,-87.6888458,41.9667542
21540,2011833937,traffic_signals,-87.7411867,41.7318585
21619,261207106,traffic_signals,-87.7312112,41.9025992
21622,261212919,traffic_signals,-87.7311127,41.8989421
21627,315395110,traffic_signals,-87.7316673,41.9244349
21630,261212932,traffic_signals,-87.7314413,41.9171112
21633,353784265,traffic_signals,-87.7312161,41.9098133
21635,305901668,traffic_signals,-87.7329672,41.968197
21644,261143263,traffic_signals,-87.7306058,41.8819736
21645,5970470845,traffic_signals,-87.7305689,41.880712
21670,261120299,traffic_signals,-87.5991444,41.736721
21827,261143731,traffic_signals,-87.9368441,41.6979366
21828,9934567996,traffic_signals,-87.9370859,41.6979356
21926,261214262,traffic_signals,-87.6172953,41.6591119
21959,368380113,traffic_signals,-87.6319868,41.8018121
21984,261193956,traffic_signals,-87.6434949,41.8234858
21988,261170289,traffic_signals,-87.6436702,41.8307807
21990,261160581,traffic_signals,-87.6437514,41.834431
21992,276587275,traffic_signals,-87.6438441,41.8380723
22028,6997186959,traffic_signals,-87.7406665,42.0117662
22055,261214793,traffic_signals,-87.8403928,41.92236
22182,261215288,traffic_signals,-87.8695578,41.8123859
22203,262072018,traffic_signals,-87.6699264,41.9415017
22259,261196955,traffic_signals,-87.6810324,41.6504851
22270,296370597,traffic_signals,-87.6875672,41.9224585
22279,296370420,traffic_signals,-87.6875723,41.9226196
22445,261216215,traffic_signals,-87.7690084,41.8582289
22448,418520471,traffic_signals,-87.7688161,41.850984
22451,261170414,traffic_signals,-87.7682074,41.8290082
22494,261216473,traffic_signals,-87.7277604,41.7494754
22495,4332555760,traffic_signals,-87.7277568,41.7493484
22522,287219905,traffic_signals,-87.7565241,41.9972661
22533,261182195,traffic_signals,-87.7535915,41.8328969
22549,261216544,traffic_signals,-87.83182,42.0111161
22574,2294339314,traffic_signals,-87.6280318,41.8892589
22575,261216820,traffic_signals,-87.7932813,41.8486417
22616,537982536,traffic_signals,-87.6221901,41.7837792
22617,537982539,traffic_signals,-87.6205632,41.7838067
22623,276561066,traffic_signals,-87.9166423,41.8740614
22647,261163700,traffic_signals,-87.7751283,41.8947151
22697,261218013,traffic_signals,-87.5264942,41.7026968
22952,261218874,traffic_signals,-87.6277914,41.6888934
23052,261219334,traffic_signals,-87.8263068,41.9377489
23111,261154837,traffic_signals,-87.5756264,41.7334131
23230,365187370,traffic_signals,-87.7403544,41.7930675
23233,9404015681,traffic_signals,-87.7389243,41.749266
23234,9404015686,traffic_signals,-87.7389191,41.749129
23255,261155278,traffic_signals,-87.8797639,41.8187778
23293,261220907,traffic_signals,-87.7651226,41.8877192
23297,261220929,traffic_signals,-87.8671588,41.8953564
23307,261172880,traffic_signals,-87.8145765,41.8830818
23308,261221266,traffic_signals,-87.8178051,41.8830446
23313,261221334,traffic_signals,-87.7893889,41.8816288
23380,261221639,traffic_signals,-87.6157504,41.7857069
23432,38449491,traffic_signals,-87.8020394,41.8085116
23505,261222112,traffic_signals,-87.6058862,41.7785804
23565,261209682,traffic_signals,-87.7207532,41.8807966
23614,2005928526,traffic_signals,-87.7116577,42.0046234
23621,261222612,traffic_signals,-87.620593,41.7218378
23654,258878532,traffic_signals,-87.6287008,41.8757055
23658,261222818,traffic_signals,-87.8162736,41.925597
23661,261172956,traffic_signals,-87.8155284,41.908729
23741,261223039,traffic_signals,-87.7442136,41.8492932
23764,345111167,traffic_signals,-87.8959365,41.907332
23765,345111199,traffic_signals,-87.8959414,41.9074495
23847,262185964,traffic_signals,-87.6271553,41.855447
23885,261142295,traffic_signals,-87.9129888,41.9068568
23891,366309922,traffic_signals,-87.6925321,41.9248566
23899,261164766,traffic_signals,-87.6927324,41.9200956
23901,9787021009,traffic_signals,-87.6933294,41.9540094
23909,7645675838,traffic_signals,-87.6941343,41.9467152
23914,305909567,traffic_signals,-87.6935665,41.9612871
23964,269450148,traffic_signals,-87.580342,41.7924427
24019,349088276,traffic_signals,-87.7843503,42.0120044
24085,261169979,traffic_signals,-87.7104365,41.8624714
24104,261194683,traffic_signals,-87.6317936,41.8543135
24105,262187056,traffic_signals,-87.6320346,41.852919
24106,414180556,traffic_signals,-87.6320309,41.8527879
24115,261224961,traffic_signals,-87.6286648,41.7217152
24142,261132938,traffic_signals,-87.7962191,41.8259852
24193,286900249,traffic_signals,-87.6554442,41.9923619
24287,536275835,traffic_signals,-87.7519117,41.7198903
24301,537982456,traffic_signals,-87.6255136,41.7873666
24305,261224934,traffic_signals,-87.6303025,41.7872602
24434,261227633,traffic_signals,-87.5965438,41.7950739
24447,261137053,traffic_signals,-87.6224216,41.6707401
24615,9544765983,traffic_signals,-87.881717,41.8504965
24618,1543722644,traffic_signals,-87.8685859,41.9765754
24640,261182198,traffic_signals,-87.7535424,41.8310517
24659,261229254,traffic_signals,-87.881863,41.8504394
24673,261132070,traffic_signals,-87.7060524,41.8783827
24740,261172137,traffic_signals,-87.5862221,41.7696938
24741,266485555,traffic_signals,-87.5859318,41.769697
24750,261120351,traffic_signals,-87.561161,41.737255
24753,261230176,traffic_signals,-87.5612626,41.7445345
24756,261177772,traffic_signals,-87.5608183,41.7263037
24767,8721374904,traffic_signals,-87.7604532,41.7415127
24786,261230321,traffic_signals,-87.7552019,41.8843328
25022,26808055,traffic_signals,-87.6492119,41.9381476
25089,263804638,traffic_signals,-87.8639267,41.9545464
25122,261183706,traffic_signals,-87.8383142,41.8643808
25170,287213220,traffic_signals,-87.6850161,41.9978185
25171,1721821433,traffic_signals,-87.837569,41.6890437
25280,261122333,traffic_signals,-87.622087,41.6634663
25281,261222654,traffic_signals,-87.619956,41.6634913
25285,2565253061,traffic_signals,-87.80361,41.8460235
25295,262418295,traffic_signals,-87.6429428,41.9296938
25296,262369455,traffic_signals,-87.6488917,41.9290915
25304,261210167,traffic_signals,-87.7121982,41.9283077
25307,4081947296,traffic_signals,-87.7170796,41.9282464
25312,256171163,traffic_signals,-87.7268816,41.9281233
25324,315577854,traffic_signals,-87.7855708,41.9273427
25330,315581966,traffic_signals,-87.7758424,41.9274839
25334,261236570,traffic_signals,-87.7661204,41.9276252
25339,261236564,traffic_signals,-87.7562774,41.9277683
25343,845883350,traffic_signals,-87.7464354,41.9279112
25350,26808049,traffic_signals,-87.6434305,41.9300096
25375,463078505,traffic_signals,-87.8255567,42.0087247
25383,261195298,traffic_signals,-87.9033031,41.9094423
25404,293816189,traffic_signals,-87.688962,41.9704045
25469,261182173,traffic_signals,-87.7543085,41.8585735
25535,261214237,traffic_signals,-87.6182299,41.6926508
25566,286900245,traffic_signals,-87.6553849,41.9901048
25633,536275734,traffic_signals,-87.6981033,41.7208373
25634,261239705,traffic_signals,-87.6980994,41.7207122
25643,261170301,traffic_signals,-87.6557486,41.8306194
25646,261209663,traffic_signals,-87.6571439,41.8816619
25647,5970344154,traffic_signals,-87.6571412,41.8815731
25648,261239963,traffic_signals,-87.6571032,41.880336
25649,261239964,traffic_signals,-87.6570638,41.8790527
25657,261239937,traffic_signals,-87.6533364,41.7359364
25690,1257584223,traffic_signals,-87.6555764,41.9964244
25792,4081947281,traffic_signals,-87.7230972,41.9245375
25813,456155217,traffic_signals,-87.6232438,41.8310468
25841,253711037,traffic_signals,-87.8983812,41.8627987
25847,261135694,traffic_signals,-87.7841566,41.8710385
25852,261241959,traffic_signals,-87.7939857,41.872017
25918,735964522,traffic_signals,-87.8723963,41.9075026
25919,261142273,traffic_signals,-87.872399,41.9076124
25920,345109710,traffic_signals,-87.8724043,41.9077661
25921,735964531,traffic_signals,-87.8724043,41.9079258
25928,261164842,traffic_signals,-87.7632086,41.9706118
25945,727624106,traffic_signals,-87.73888,41.6690495
25966,4332999975,traffic_signals,-87.6415954,41.6705374
25967,261200030,traffic_signals,-87.6417212,41.6705354
26012,261243485,traffic_signals,-87.8170591,41.6967403
26016,7249546843,traffic_signals,-87.7594451,41.6979067
26017,261133289,traffic_signals,-87.7595884,41.6979061
26027,261135438,traffic_signals,-87.7791069,41.6976858
26045,261225240,traffic_signals,-87.6712011,41.6992204
26062,261121482,traffic_signals,-87.7156561,41.873568
26148,261143053,traffic_signals,-87.5657116,41.708087
26243,261154839,traffic_signals,-87.5754872,41.7279412
26338,261216783,traffic_signals,-87.8565882,41.888059
26341,261221285,traffic_signals,-87.8563641,41.8822077
26359,261195283,traffic_signals,-87.9036477,41.9179892
26381,4332986833,traffic_signals,-87.6417809,41.6759973
26408,1577263313,traffic_signals,-87.7390817,41.6743367
26428,261207554,traffic_signals,-87.6669657,41.8869295
26429,5892613807,traffic_signals,-87.667087,41.8869276
26435,261170710,traffic_signals,-87.6865891,41.8866227
26441,261248469,traffic_signals,-87.7650522,41.8857165
26449,4043180076,traffic_signals,-87.6282871,41.9023751
26482,261249406,traffic_signals,-87.6837886,41.8056824
26486,6530433517,traffic_signals,-87.7038923,41.8051862
26494,261249490,traffic_signals,-87.9130135,41.8820831
26497,261915950,traffic_signals,-87.6478814,41.8989994
26501,5970470850,traffic_signals,-87.7281081,41.880661
26505,261249769,traffic_signals,-87.72247,41.6839301
26571,261250053,traffic_signals,-87.6380572,41.7416558
26572,715432378,traffic_signals,-87.6382184,41.741459
26576,261161176,traffic_signals,-87.7994238,41.7389612
26653,261214458,traffic_signals,-87.6502001,41.8015228
26658,261250901,traffic_signals,-87.6500216,41.7942494
26659,261250904,traffic_signals,-87.6500095,41.7938618
26663,261226542,traffic_signals,-87.6498331,41.7869701
26665,261184645,traffic_signals,-87.6496475,41.7796927
26666,261155536,traffic_signals,-87.6496104,41.7778511
26669,261150032,traffic_signals,-87.6494573,41.7724171
26675,9601962891,traffic_signals,-87.6511515,41.8379773
26683,261170295,traffic_signals,-87.6509627,41.8306838
26690,261193959,traffic_signals,-87.6507741,41.8233828
26694,718382737,traffic_signals,-87.6467741,41.6777481
26700,6042833875,traffic_signals,-87.6514115,41.8526113
26705,261155399,traffic_signals,-87.6476908,41.7068831
26800,261252008,traffic_signals,-87.6574633,41.8944199
26820,261875786,traffic_signals,-87.6281603,41.894879
26821,262072490,traffic_signals,-87.629736,41.8948505
26822,261135315,traffic_signals,-87.6839597,41.8812073
26825,261154231,traffic_signals,-87.6838666,41.8775814
26826,261252124,traffic_signals,-87.6838294,41.8761349
26831,261252240,traffic_signals,-87.790121,41.7337253
26832,7437172989,traffic_signals,-87.790136,41.7336228
26838,261252247,traffic_signals,-87.7896797,41.7194331
26841,261252254,traffic_signals,-87.7944069,41.8851843
26842,261252256,traffic_signals,-87.7944028,41.8850405
26848,261236341,traffic_signals,-87.7915673,41.7921557
26863,261137026,traffic_signals,-87.6233127,41.6998667
26865,261222628,traffic_signals,-87.6209335,41.6999027
26871,261252344,traffic_signals,-87.6135732,41.700014
26962,261253001,traffic_signals,-87.662461,41.6775239
26982,733197817,traffic_signals,-87.7651092,41.887273
26984,261253214,traffic_signals,-87.7618182,42.0046474
27039,264429295,traffic_signals,-87.6316153,41.9094247
27115,261254857,traffic_signals,-87.8628253,41.7809246
27168,261124396,traffic_signals,-87.8580411,41.7688386
27170,261255473,traffic_signals,-87.8677317,41.7685907
27179,261255538,traffic_signals,-87.8312538,41.689184
27189,1937541712,traffic_signals,-87.8829785,41.8708855
27225,261155276,traffic_signals,-87.877264,41.8185588
27252,258964573,traffic_signals,-87.6253032,41.9058588
27367,544357604,traffic_signals,-87.7999317,41.755391
27368,261161164,traffic_signals,-87.8000655,41.7553784
27390,6550445558,traffic_signals,-87.802453,41.8177752
27393,373853890,traffic_signals,-87.8968251,41.7659152
27398,267460483,traffic_signals,-87.7645945,41.9951218
27403,261255578,traffic_signals,-87.7885432,41.690185
27414,261257603,traffic_signals,-87.7893965,41.7337399
27415,7437172988,traffic_signals,-87.7893925,41.7336342
27416,261202365,traffic_signals,-87.7924514,41.8213245
27494,261253106,traffic_signals,-87.7651807,41.8892903
27545,261258546,traffic_signals,-87.8358825,42.0110081
27694,257431630,traffic_signals,-87.6390846,41.8624648
27713,261143304,traffic_signals,-87.7526585,41.8817146
27731,256170758,traffic_signals,-87.7550304,41.9679372
27740,261147700,traffic_signals,-87.752643,41.9095469
27772,5893214161,traffic_signals,-87.6647665,41.8031628
27773,5893214162,traffic_signals,-87.6648906,41.8031612
27839,261261305,traffic_signals,-87.6607918,41.6892891
27882,253960164,traffic_signals,-87.6220852,41.7800388
27888,104493217,traffic_signals,-87.8122525,42.0115804
27891,367514172,traffic_signals,-87.8128572,41.9379833
27921,369872430,traffic_signals,-87.69314,41.9203417
27938,353786924,traffic_signals,-87.7214314,41.9099304
27947,261262120,traffic_signals,-87.7213252,41.8990623
27949,261207100,traffic_signals,-87.7214333,41.9027146
27952,261262137,traffic_signals,-87.7216601,41.917229
27977,261262325,traffic_signals,-87.5660877,41.7408204
28025,261262544,traffic_signals,-87.9032435,41.9032924
28027,261202360,traffic_signals,-87.7826814,41.8214897
28088,261262935,traffic_signals,-87.8758218,41.9959977
28089,415838030,traffic_signals,-87.8791457,41.9969158
28122,261263606,traffic_signals,-87.7282753,41.8009416
28125,5970470844,traffic_signals,-87.7305663,41.8806308
28128,261154174,traffic_signals,-87.730444,41.8770283
28130,261210307,traffic_signals,-87.7303514,41.8742999
28182,271147928,traffic_signals,-87.6257783,41.9078388
28214,261264455,traffic_signals,-87.6053375,41.7567578
28221,4829214001,traffic_signals,-87.6267718,41.7727963
28255,315577660,traffic_signals,-87.7852698,41.9182267
28260,261264710,traffic_signals,-87.7755093,41.9179063
28264,347573023,traffic_signals,-87.657734,41.8418473
28316,4108993940,traffic_signals,-87.7889726,41.9528885
28336,261224549,traffic_signals,-87.5845878,41.7806351
28379,310697907,traffic_signals,-87.634026,41.8899811
28381,619626336,traffic_signals,-87.636748,41.8899434
28382,310697817,traffic_signals,-87.6369787,41.8899402
28472,261140191,traffic_signals,-87.8013731,41.7883643
28474,261224928,traffic_signals,-87.6304082,41.7909108
28605,261184612,traffic_signals,-87.7532246,41.7782235
28625,366593181,traffic_signals,-87.6315793,41.9078421
28669,310336862,traffic_signals,-87.7904457,41.9601403
28695,261267964,traffic_signals,-87.8096444,41.9672244
28718,261224978,traffic_signals,-87.628091,41.6998111
28726,5342873181,traffic_signals,-87.6425425,41.6996431
28739,261268482,traffic_signals,-87.8267611,41.9740276
28744,261268469,traffic_signals,-87.8267677,41.9667828
28745,261268485,traffic_signals,-87.8246875,41.9740846
28755,369630898,traffic_signals,-87.7513539,41.9570228
28757,369630897,traffic_signals,-87.7474192,41.9570754
28767,2447758374,traffic_signals,-87.6690567,41.9579585
28772,369630899,traffic_signals,-87.747399,41.956485
28802,5970469768,traffic_signals,-87.7615406,41.8802503
28803,5970469769,traffic_signals,-87.7615426,41.8803376
28836,261155244,traffic_signals,-87.8439936,41.8165918
